"GID","TXID","PROTID"
106899724,"XM_014961619.1","XP_014817105.1"
106899724,"XM_014961620.1","XP_014817106.1"
106899724,"XM_014961615.1","XP_014817101.1"
106899724,"XM_014961617.1","XP_014817103.1"
106899724,"XM_014961616.1","XP_014817102.1"
106899724,"XM_014961618.1","XP_014817104.1"
106885120,"XM_014937038.1","XP_014792524.1"
106902305,"XM_014965731.1","XP_014821217.1"
106902305,"XM_014965712.1","XP_014821198.1"
106902305,"XM_014965704.1","XP_014821190.1"
106902305,"XM_014965747.1","XP_014821233.1"
106902305,"XM_014965738.1","XP_014821224.1"
106902305,"XM_014965754.1","XP_014821240.1"
106902305,"XM_014965718.1","XP_014821204.1"
106902305,"XM_014965726.1","XP_014821212.1"
106902305,"XM_014965695.1","XP_014821181.1"
106891443,"XM_014947975.1","XP_014803461.1"
106891443,"XM_014947976.1","XP_014803462.1"
106901312,"XM_014963915.1","XP_014819401.1"
106901312,"XM_014963916.1","XP_014819402.1"
106891209,"XM_014947591.1","XP_014803077.1"
106891209,"XM_014947592.1","XP_014803078.1"
106891209,"XM_014947593.1","XP_014803079.1"
106891209,"XM_014947594.1","XP_014803080.1"
106894850,"XM_014953829.1","XP_014809315.1"
106891276,"XM_014947721.1","XP_014803207.1"
106899238,"XM_014960980.1","XP_014816466.1"
106899758,"XM_014961664.1","XP_014817150.1"
106899758,"XM_014961663.1","XP_014817149.1"
106901201,"XM_014963622.1","XP_014819108.1"
106901201,"XM_014963621.1","XP_014819107.1"
106901201,"XM_014963620.1","XP_014819106.1"
106897417,"XM_014958027.1","XP_014813513.1"
106899377,"XM_014961166.1","XP_014816652.1"
106899377,"XM_014961167.1","XP_014816653.1"
106891109,"XM_014947428.1","XP_014802914.1"
106891109,"XM_014947419.1","XP_014802905.1"
106891109,"XM_014947410.1","XP_014802896.1"
106902157,"XM_014965369.1","XP_014820855.1"
106902157,"XM_014965371.1","XP_014820857.1"
106902157,"XM_014965370.1","XP_014820856.1"
106885592,"XM_014937914.1","XP_014793400.1"
106888160,"XM_014942195.1","XP_014797681.1"
106900913,"XM_014963195.1","XP_014818681.1"
106900913,"XM_014963196.1","XP_014818682.1"
106900913,"XM_014963197.1","XP_014818683.1"
106890751,"XM_014946743.1","XP_014802229.1"
106890751,"XM_014946742.1","XP_014802228.1"
106895120,"XM_014954249.1","XP_014809735.1"
106890993,"XM_014947143.1","XP_014802629.1"
106884849,"XM_014936547.1","XP_014792033.1"
106884849,"XM_014936548.1","XP_014792034.1"
106884849,"XM_014936549.1","XP_014792035.1"
106884849,"XM_014936546.1","XP_014792032.1"
106902000,"XM_014965147.1","XP_014820633.1"
106902000,"XM_014965145.1","XP_014820631.1"
106902000,"XM_014965146.1","XP_014820632.1"
106902000,"XM_014965151.1","XP_014820637.1"
106902000,"XM_014965150.1","XP_014820636.1"
106902000,"XM_014965148.1","XP_014820634.1"
106902000,"XM_014965149.1","XP_014820635.1"
106898396,"XM_014959614.1","XP_014815100.1"
106900631,"XM_014962763.1","XP_014818249.1"
106897164,"XM_014957607.1","XP_014813093.1"
106897164,"XM_014957606.1","XP_014813092.1"
106896693,"XM_014956847.1","XP_014812333.1"
106896693,"XM_014956848.1","XP_014812334.1"
106884868,"XM_014936596.1","XP_014792082.1"
106884868,"XM_014936595.1","XP_014792081.1"
106896508,"XM_014956579.1","XP_014812065.1"
106901213,"XM_014963639.1","XP_014819125.1"
106901213,"XM_014963638.1","XP_014819124.1"
106901213,"XM_014963637.1","XP_014819123.1"
106901213,"XM_014963636.1","XP_014819122.1"
106892017,"XM_014948883.1","XP_014804369.1"
106897163,"XM_014957603.1","XP_014813089.1"
106897163,"XM_014957604.1","XP_014813090.1"
106897163,"XM_014957605.1","XP_014813091.1"
106899997,"XM_014961950.1","XP_014817436.1"
106886202,"XM_014938934.1","XP_014794420.1"
106887747,"XM_014941461.1","XP_014796947.1"
106888541,"XM_014942809.1","XP_014798295.1"
106889785,"XM_014945198.1","XP_014800684.1"
106884619,"XM_014936133.1","XP_014791619.1"
106889602,"XM_014944785.1","XP_014800271.1"
106890031,"XM_014945572.1","XP_014801058.1"
106890031,"XM_014945578.1","XP_014801064.1"
106890031,"XM_014945573.1","XP_014801059.1"
106890031,"XM_014945574.1","XP_014801060.1"
106890031,"XM_014945576.1","XP_014801062.1"
106890031,"XM_014945577.1","XP_014801063.1"
106898727,"XM_014960149.1","XP_014815635.1"
106898727,"XM_014960147.1","XP_014815633.1"
106898727,"XM_014960150.1","XP_014815636.1"
106898727,"XM_014960151.1","XP_014815637.1"
106886872,"XR_001411753.1",""
106886872,"XR_001411752.1",""
106886872,"XR_001411751.1",""
106886872,"XM_014940132.1","XP_014795618.1"
106897174,"XR_001413741.1",""
106897174,"XM_014957631.1","XP_014813117.1"
106897174,"XM_014957633.1","XP_014813119.1"
106897174,"XM_014957634.1","XP_014813120.1"
106897174,"XR_001413742.1",""
106897174,"XM_014957637.1","XP_014813123.1"
106897174,"XM_014957635.1","XP_014813121.1"
106897174,"XM_014957636.1","XP_014813122.1"
106897174,"XM_014957632.1","XP_014813118.1"
106900901,"XM_014963166.1","XP_014818652.1"
106897868,"XM_014958815.1","XP_014814301.1"
106897868,"XM_014958814.1","XP_014814300.1"
106897868,"XM_014958816.1","XP_014814302.1"
106897868,"XM_014958812.1","XP_014814298.1"
106897868,"XM_014958813.1","XP_014814299.1"
106888803,"XM_014943297.1","XP_014798783.1"
106888803,"XM_014943300.1","XP_014798786.1"
106888546,"XM_014942816.1","XP_014798302.1"
106888546,"XM_014942819.1","XP_014798305.1"
106888546,"XM_014942820.1","XP_014798306.1"
106888546,"XM_014942818.1","XP_014798304.1"
106888546,"XM_014942817.1","XP_014798303.1"
106888546,"XM_014942814.1","XP_014798300.1"
106888546,"XM_014942815.1","XP_014798301.1"
106888546,"XM_014942821.1","XP_014798307.1"
106890742,"XM_014946728.1","XP_014802214.1"
106890742,"XM_014946727.1","XP_014802213.1"
106894457,"XM_014953106.1","XP_014808592.1"
106894457,"XM_014953105.1","XP_014808591.1"
106894457,"XM_014953107.1","XP_014808593.1"
106894457,"XM_014953108.1","XP_014808594.1"
106895239,"XM_014954509.1","XP_014809995.1"
106895239,"XM_014954510.1","XP_014809996.1"
106895239,"XM_014954511.1","XP_014809997.1"
106895239,"XM_014954512.1","XP_014809998.1"
106895239,"XM_014954513.1","XP_014809999.1"
106895239,"XM_014954514.1","XP_014810000.1"
106894946,"XM_014954000.1","XP_014809486.1"
106892718,"XM_014950131.1","XP_014805617.1"
106892718,"XM_014950129.1","XP_014805615.1"
106892718,"XM_014950130.1","XP_014805616.1"
106892718,"XM_014950128.1","XP_014805614.1"
106892718,"XM_014950132.1","XP_014805618.1"
106885229,"XM_014937230.1","XP_014792716.1"
106892459,"XM_014949671.1","XP_014805157.1"
106885594,"XM_014937919.1","XP_014793405.1"
106885594,"XM_014937917.1","XP_014793403.1"
106885594,"XM_014937918.1","XP_014793404.1"
106884866,"XM_014936593.1","XP_014792079.1"
106898164,"XM_014959276.1","XP_014814762.1"
106898164,"XM_014959275.1","XP_014814761.1"
106891406,"XM_014947889.1","XP_014803375.1"
106891406,"XM_014947888.1","XP_014803374.1"
106891406,"XM_014947894.1","XP_014803380.1"
106891406,"XR_001412682.1",""
106891406,"XM_014947891.1","XP_014803377.1"
106891406,"XM_014947886.1","XP_014803372.1"
106891406,"XM_014947890.1","XP_014803376.1"
106891406,"XM_014947893.1","XP_014803379.1"
106891406,"XM_014947887.1","XP_014803373.1"
106897558,"XM_014958254.1","XP_014813740.1"
106891088,"XM_014947353.1","XP_014802839.1"
106891088,"XM_014947354.1","XP_014802840.1"
106897228,"XM_014957737.1","XP_014813223.1"
106901031,"XM_014963357.1","XP_014818843.1"
106889703,"XM_014944989.1","XP_014800475.1"
106889703,"XM_014944983.1","XP_014800469.1"
106889703,"XM_014944985.1","XP_014800471.1"
106889703,"XM_014944984.1","XP_014800470.1"
106889703,"XM_014944988.1","XP_014800474.1"
106889703,"XM_014944987.1","XP_014800473.1"
106889703,"XM_014944982.1","XP_014800468.1"
106889703,"XM_014944980.1","XP_014800466.1"
106889703,"XM_014944981.1","XP_014800467.1"
106889703,"XM_014944990.1","XP_014800476.1"
106889703,"XM_014944992.1","XP_014800478.1"
106889703,"XM_014944991.1","XP_014800477.1"
106889703,"XM_014944993.1","XP_014800479.1"
106886554,"XM_014939592.1","XP_014795078.1"
106901855,"XM_014964872.1","XP_014820358.1"
106896453,"XM_014956465.1","XP_014811951.1"
106896453,"XM_014956467.1","XP_014811953.1"
106889640,"XM_014944859.1","XP_014800345.1"
106893207,"XM_014950989.1","XP_014806475.1"
106888902,"XM_014943434.1","XP_014798920.1"
106892973,"XM_014950564.1","XP_014806050.1"
106892973,"XM_014950565.1","XP_014806051.1"
106893737,"XM_014951931.1","XP_014807417.1"
106893737,"XM_014951932.1","XP_014807418.1"
106893737,"XM_014951933.1","XP_014807419.1"
106888346,"XM_014942511.1","XP_014797997.1"
106894530,"XM_014953207.1","XP_014808693.1"
106894530,"XR_001413278.1",""
106894530,"XM_014953209.1","XP_014808695.1"
106894530,"XR_001413279.1",""
106901410,"XM_014964147.1","XP_014819633.1"
106885718,"XM_014938146.1","XP_014793632.1"
106898770,"XM_014960209.1","XP_014815695.1"
106893902,"XM_014952203.1","XP_014807689.1"
106901763,"XM_014964718.1","XP_014820204.1"
106901763,"XM_014964719.1","XP_014820205.1"
106884555,"XM_014936022.1","XP_014791508.1"
106900408,"XM_014962467.1","XP_014817953.1"
106893694,"XM_014951869.1","XP_014807355.1"
106894345,"XM_014952963.1","XP_014808449.1"
106885597,"XM_014937922.1","XP_014793408.1"
106897547,"XM_014958251.1","XP_014813737.1"
106897547,"XM_014958244.1","XP_014813730.1"
106897547,"XR_001413786.1",""
106897547,"XM_014958259.1","XP_014813745.1"
106886760,"XM_014939952.1","XP_014795438.1"
106887758,"XM_014941476.1","XP_014796962.1"
106885710,"XM_014938117.1","XP_014793603.1"
106901338,"XM_014963979.1","XP_014819465.1"
106892811,"XM_014950331.1","XP_014805817.1"
106885680,"XM_014938051.1","XP_014793537.1"
106892370,"XM_014949523.1","XP_014805009.1"
106894444,"XM_014953089.1","XP_014808575.1"
106895112,"XM_014954241.1","XP_014809727.1"
106889617,"XM_014944809.1","XP_014800295.1"
106889616,"XM_014944807.1","XP_014800293.1"
106889616,"XM_014944808.1","XP_014800294.1"
106889613,"XM_014944804.1","XP_014800290.1"
106901718,"XM_014964633.1","XP_014820119.1"
106891831,"XM_014948614.1","XP_014804100.1"
106891050,"XM_014947247.1","XP_014802733.1"
106891050,"XR_001412623.1",""
106889729,"XM_014945079.1","XP_014800565.1"
106886616,"XM_014939702.1","XP_014795188.1"
106902600,"XM_014966210.1","XP_014821696.1"
106902600,"XM_014966211.1","XP_014821697.1"
106902600,"XM_014966209.1","XP_014821695.1"
106902600,"XM_014966213.1","XP_014821699.1"
106884672,"XM_014936196.1","XP_014791682.1"
106885499,"XM_014937736.1","XP_014793222.1"
106885499,"XM_014937744.1","XP_014793230.1"
106885499,"XM_014937751.1","XP_014793237.1"
106885761,"XM_014938217.1","XP_014793703.1"
106885761,"XM_014938216.1","XP_014793702.1"
106885761,"XM_014938215.1","XP_014793701.1"
106885761,"XM_014938219.1","XP_014793705.1"
106885761,"XM_014938214.1","XP_014793700.1"
106885761,"XM_014938218.1","XP_014793704.1"
106885761,"XM_014938220.1","XP_014793706.1"
106897314,"XM_014957897.1","XP_014813383.1"
106901523,"XM_014964338.1","XP_014819824.1"
106891767,"XM_014948500.1","XP_014803986.1"
106891767,"XM_014948501.1","XP_014803987.1"
106889108,"XM_014943849.1","XP_014799335.1"
106889108,"XM_014943850.1","XP_014799336.1"
106894294,"XM_014952898.1","XP_014808384.1"
106891577,"XM_014948227.1","XP_014803713.1"
106897342,"XM_014957932.1","XP_014813418.1"
106890639,"XM_014946593.1","XP_014802079.1"
106890639,"XM_014946592.1","XP_014802078.1"
106890639,"XM_014946591.1","XP_014802077.1"
106890639,"XM_014946594.1","XP_014802080.1"
106898220,"XM_014959336.1","XP_014814822.1"
106898220,"XM_014959337.1","XP_014814823.1"
106898220,"XM_014959342.1","XP_014814828.1"
106898220,"XM_014959339.1","XP_014814825.1"
106898220,"XM_014959338.1","XP_014814824.1"
106898220,"XM_014959340.1","XP_014814826.1"
106898220,"XM_014959341.1","XP_014814827.1"
106887150,"XM_014940569.1","XP_014796055.1"
106899239,"XM_014960981.1","XP_014816467.1"
106892076,"XM_014948981.1","XP_014804467.1"
106892076,"XM_014948982.1","XP_014804468.1"
106902242,"XM_014965576.1","XP_014821062.1"
106891425,"XM_014947932.1","XP_014803418.1"
106891425,"XM_014947934.1","XP_014803420.1"
106891425,"XM_014947933.1","XP_014803419.1"
106891425,"XM_014947935.1","XP_014803421.1"
106891425,"XM_014947936.1","XP_014803422.1"
106893738,"XM_014951944.1","XP_014807430.1"
106893738,"XM_014951936.1","XP_014807422.1"
106899716,"XM_014961603.1","XP_014817089.1"
106897380,"XM_014957972.1","XP_014813458.1"
106897380,"XM_014957971.1","XP_014813457.1"
106894646,"XM_014953444.1","XP_014808930.1"
106894646,"XM_014953443.1","XP_014808929.1"
106894646,"XM_014953441.1","XP_014808927.1"
106894646,"XM_014953442.1","XP_014808928.1"
106894646,"XM_014953439.1","XP_014808925.1"
106896483,"XM_014956537.1","XP_014812023.1"
106891839,"XM_014948627.1","XP_014804113.1"
106891839,"XM_014948637.1","XP_014804123.1"
106889362,"XM_014944287.1","XP_014799773.1"
106896025,"XM_014955731.1","XP_014811217.1"
106886594,"XM_014939665.1","XP_014795151.1"
106889768,"XM_014945170.1","XP_014800656.1"
106895997,"XM_014955686.1","XP_014811172.1"
106895132,"XM_014954263.1","XP_014809749.1"
106895132,"XM_014954266.1","XP_014809752.1"
106895132,"XM_014954264.1","XP_014809750.1"
106895132,"XM_014954265.1","XP_014809751.1"
106890444,"XM_014946275.1","XP_014801761.1"
106901300,"XM_014963882.1","XP_014819368.1"
106901300,"XM_014963883.1","XP_014819369.1"
106893556,"XM_014951616.1","XP_014807102.1"
106893556,"XM_014951615.1","XP_014807101.1"
106900380,"XM_014962414.1","XP_014817900.1"
106889073,"XM_014943774.1","XP_014799260.1"
106895712,"XM_014955317.1","XP_014810803.1"
106895712,"XM_014955318.1","XP_014810804.1"
106895712,"XM_014955321.1","XP_014810807.1"
106895712,"XM_014955320.1","XP_014810806.1"
106895712,"XM_014955322.1","XP_014810808.1"
106892230,"XM_014949258.1","XP_014804744.1"
106892230,"XM_014949261.1","XP_014804747.1"
106892230,"XM_014949259.1","XP_014804745.1"
106892770,"XM_014950222.1","XP_014805708.1"
106902939,"XM_014966814.1","XP_014822300.1"
106902939,"XM_014966813.1","XP_014822299.1"
106902939,"XM_014966815.1","XP_014822301.1"
106889872,"XM_014945334.1","XP_014800820.1"
106889872,"XM_014945335.1","XP_014800821.1"
106886388,"XR_001411646.1",""
106886388,"XM_014939296.1","XP_014794782.1"
106886388,"XM_014939297.1","XP_014794783.1"
106886388,"XM_014939298.1","XP_014794784.1"
106896915,"XM_014957219.1","XP_014812705.1"
106891040,"XM_014947221.1","XP_014802707.1"
106887489,"XM_014941047.1","XP_014796533.1"
106895031,"XM_014954114.1","XP_014809600.1"
106889696,"XM_014944940.1","XP_014800426.1"
106889696,"XM_014944942.1","XP_014800428.1"
106889696,"XM_014944939.1","XP_014800425.1"
106889696,"XM_014944941.1","XP_014800427.1"
106894223,"XM_014952768.1","XP_014808254.1"
106885152,"XM_014937094.1","XP_014792580.1"
106885152,"XM_014937085.1","XP_014792571.1"
106902232,"XM_014965559.1","XP_014821045.1"
106902232,"XM_014965560.1","XP_014821046.1"
106899130,"XM_014960811.1","XP_014816297.1"
106899130,"XM_014960810.1","XP_014816296.1"
106899130,"XM_014960812.1","XP_014816298.1"
106895118,"XM_014954246.1","XP_014809732.1"
106896070,"XM_014955789.1","XP_014811275.1"
106902946,"XM_014966825.1","XP_014822311.1"
106902946,"XM_014966827.1","XP_014822313.1"
106902946,"XM_014966824.1","XP_014822310.1"
106887085,"XM_014940453.1","XP_014795939.1"
106885915,"XM_014938438.1","XP_014793924.1"
106897434,"XM_014958044.1","XP_014813530.1"
106897434,"XM_014958042.1","XP_014813528.1"
106897434,"XM_014958043.1","XP_014813529.1"
106887706,"XM_014941396.1","XP_014796882.1"
106887706,"XM_014941394.1","XP_014796880.1"
106889106,"XM_014943845.1","XP_014799331.1"
106887222,"XM_014940659.1","XP_014796145.1"
106887222,"XM_014940660.1","XP_014796146.1"
106887222,"XM_014940661.1","XP_014796147.1"
106887222,"XM_014940663.1","XP_014796149.1"
106887222,"XM_014940664.1","XP_014796150.1"
106887222,"XM_014940662.1","XP_014796148.1"
106887308,"XM_014940766.1","XP_014796252.1"
106894512,"XM_014953177.1","XP_014808663.1"
106892183,"XM_014949194.1","XP_014804680.1"
106892183,"XM_014949193.1","XP_014804679.1"
106898811,"XM_014960286.1","XP_014815772.1"
106898811,"XM_014960285.1","XP_014815771.1"
106902950,"XM_014935952.1","XP_014791438.1"
106887682,"XM_014941350.1","XP_014796836.1"
106891323,"XM_014947777.1","XP_014803263.1"
106889114,"XM_014943861.1","XP_014799347.1"
106891681,"XM_014948391.1","XP_014803877.1"
106897601,"XM_014958356.1","XP_014813842.1"
106898649,"XM_014959991.1","XP_014815477.1"
106895801,"XM_014955419.1","XP_014810905.1"
106894167,"XM_014952690.1","XP_014808176.1"
106900648,"XM_014962779.1","XP_014818265.1"
106885002,"XM_014936821.1","XP_014792307.1"
106889655,"XM_014944879.1","XP_014800365.1"
106898376,"XM_014959596.1","XP_014815082.1"
106895887,"XM_014955552.1","XP_014811038.1"
106891997,"XM_014948853.1","XP_014804339.1"
106891997,"XM_014948854.1","XP_014804340.1"
106901363,"XM_014964029.1","XP_014819515.1"
106891791,"XM_014948543.1","XP_014804029.1"
106891791,"XM_014948544.1","XP_014804030.1"
106893650,"XM_014951815.1","XP_014807301.1"
106888321,"XM_014942463.1","XP_014797949.1"
106888321,"XR_001412089.1",""
106892443,"XM_014949654.1","XP_014805140.1"
106892443,"XM_014949653.1","XP_014805139.1"
106892443,"XM_014949652.1","XP_014805138.1"
106889561,"XM_014944709.1","XP_014800195.1"
106889561,"XM_014944710.1","XP_014800196.1"
106889561,"XM_014944708.1","XP_014800194.1"
106889561,"XM_014944712.1","XP_014800198.1"
106895388,"XM_014954795.1","XP_014810281.1"
106890226,"XM_014945868.1","XP_014801354.1"
106899713,"XM_014961637.1","XP_014817123.1"
106899713,"XM_014961780.1","XP_014817266.1"
106899713,"XM_014961928.1","XP_014817414.1"
106899713,"XM_014961853.1","XP_014817339.1"
106899713,"XM_014961997.1","XP_014817483.1"
106899713,"XM_014961710.1","XP_014817196.1"
106899713,"XM_014962076.1","XP_014817562.1"
106896373,"XM_014956336.1","XP_014811822.1"
106896373,"XM_014956335.1","XP_014811821.1"
106890880,"XM_014946968.1","XP_014802454.1"
106889737,"XM_014945107.1","XP_014800593.1"
106889737,"XM_014945110.1","XP_014800596.1"
106889737,"XM_014945108.1","XP_014800594.1"
106889737,"XM_014945105.1","XP_014800591.1"
106889737,"XM_014945109.1","XP_014800595.1"
106899018,"XM_014960642.1","XP_014816128.1"
106889291,"XM_014944181.1","XP_014799667.1"
106889291,"XM_014944182.1","XP_014799668.1"
106889291,"XR_001412283.1",""
106895656,"XM_014955201.1","XP_014810687.1"
106902489,"XM_014965997.1","XP_014821483.1"
106897564,"XM_014958261.1","XP_014813747.1"
106902792,"XM_014966578.1","XP_014822064.1"
106898439,"XM_014959686.1","XP_014815172.1"
106898439,"XM_014959685.1","XP_014815171.1"
106890115,"XM_014945700.1","XP_014801186.1"
106886435,"XM_014939395.1","XP_014794881.1"
106887666,"XM_014941332.1","XP_014796818.1"
106887666,"XM_014941333.1","XP_014796819.1"
106894003,"XM_014952420.1","XP_014807906.1"
106899474,"XM_014961298.1","XP_014816784.1"
106899474,"XM_014961299.1","XP_014816785.1"
106889195,"XM_014943986.1","XP_014799472.1"
106895331,"XM_014954700.1","XP_014810186.1"
106886633,"XM_014939727.1","XP_014795213.1"
106886633,"XM_014939726.1","XP_014795212.1"
106886633,"XM_014939728.1","XP_014795214.1"
106886633,"XM_014939729.1","XP_014795215.1"
106884527,"XM_014935957.1","XP_014791443.1"
106896221,"XM_014956018.1","XP_014811504.1"
106896221,"XM_014956015.1","XP_014811501.1"
106896221,"XM_014956016.1","XP_014811502.1"
106896221,"XM_014956017.1","XP_014811503.1"
106902122,"XM_014965296.1","XP_014820782.1"
106888527,"XM_014942788.1","XP_014798274.1"
106898715,"XM_014960148.1","XP_014815634.1"
106898715,"XM_014960132.1","XP_014815618.1"
106898715,"XM_014960139.1","XP_014815625.1"
106894398,"XM_014953031.1","XP_014808517.1"
106901772,"XM_014964745.1","XP_014820231.1"
106901772,"XM_014964761.1","XP_014820247.1"
106901772,"XM_014964753.1","XP_014820239.1"
106901772,"XM_014964790.1","XP_014820276.1"
