"GID","ALTERNATIVE_SYMBOL"
"106895416","CALCB"
"106895415","SLC2A4RG"
"106895417","TRIM66"
"106895418","PDE3B"
"106895419","ST5"
"106895422","RPL27A"
"106895424","TUB"
"106895426","COPB1"
"106895423","ZBTB46"
"106895427","RRAS2"
"106895428","RIC3"
"106895429","PSMA1"
"106895430","AKIP1"
"106895431","LMO1"
"106895432","SAMD10"
"106895434","HDX"
"106895436","LOC106895436"
"106895437","LOC106895437"
"106895440","F9"
"106895441","COX7B"
"106895442","rasl11a"
"106895443","IL13RA2"
"106895444","GPR50"
"106895445","CENPI"
"106895446","FAM46D"
"106895448","IL1RAPL2"
"106895447","SOX18"
"106895449","wnt11"
"106895451","CAPN6"
"106895453","LOC106895453"
"106895454","P2RY10"
"106895452","RGS19"
"106895455","LOC106895455"
"106895458","LOC106895458"
"106895459","LOC106895459"
"106895460","LOC106895460"
"106895461","SLC16A2"
"106895462","LOC106895462"
"106895464","HMGN5"
"106895465","LOC106895465"
"106895466","LOC106895466"
"106895463","PXDN"
"106895467","EDA"
"106895468","HSF3"
"106895469","TRMT2B"
"106895470","TIMM8A"
"106895471","GLA"
"106895472","GLRA4"
"106895473","RIPPLY1"
"106895476","CNGA2"
"106895477","GABRE"
"106895478","LOC106895478"
"106895475","PXDNL"
"106895479","SCN5A"
"106895480","AFF2"
"106895481","CD99L2"
"106895482","ESX1"
"106895483","LONRF3"
"106895484","AKAP17A"
"106895485","SLC25A43"
"106895487","RPL39"
"106895488","NKAP"
"106895489","TMEM255A"
"106895486","KCNQ2"
"106895490","SH2D1A"
"106895491","RAB39B"
"106895492","IRS4"
"106895493","LOC106895493"
"106895494","ALG13"
"106895495","LOC106895495"
"106895497","POU3F4"
"106895498","POF1B"
"106895496","CHRNA4"
"106895499","ARL13A"
"106895500","ATP11C"
"106895501","LOC106895501"
"106895502","GPR112"
"106895503","DOCK11"
"106895504","WDR44"
"106895505","LOC106895505"
"106895507","LOC106895507"
"106895508","LRCH2"
"106895509","CHM"
"106895246","PDLIM2"
"106895474","MRPS23"
"106895506","CHRNA4"
"106895510","IGBP1"
"106895511","LOC106895511"
"106895512","INPPL1"
"106895513","PASD1"
"106895514","TSPAN6"
"106895516","EFNB1"
"106895517","GLRA4"
"106895515","LOC106895515"
"106895518","CYSLTR1"
"106895520","IDS"
"106895521","TAF9"
"106895522","BRS3"
"106895525","SLC6A14"
"106895523","MRGBP"
"106895526","ZIC3"
"106895527","RPL36A"
"106895528","SYTL4"
"106895529","RBM41"
"106895530","AWAT2"
"106895532","TRMT2B"
"106895534","P2RY10"
"106895535","TMSB15B"
"106895536","SOWAHD"
"106895533","HRH3"
"106895542","ARR3"
"106895543","GPR174"
"106895545","SRPX2"
"106895546","P2RY4"
"106895547","AGTR2"
"106895544","PSMA7"
"106895548","ATP1B4"
"106895549","LOC106895549"
"106895550","CLDN2"
"106895551","FGF16"
"106895552","PIH1D3"
"106895554","LOC106895554"
"106895555","LOC106895555"
"106895556","SH2D1A"
"106895553","LOC106895553"
"106895558","LOC106895558"
"106895559","CD40LG"
"106895560","LOC106895560"
"106895561","TBX22"
"106895562","FMR1NB"
"106895564","CDX4"
"106895565","CDX4"
"106895566","TNMD"
"106895563","NPEPL1"
"106895569","FRMD7"
"106895571","VSIG1"
"106895574","KCNE1L"
"106895576","COL4A6"
"106895573","VAPB"
"106895577","COL4A5"
"106895578","ATG4A"
"106895579","PSMD10"
"106895580","ABCB7"
"106895582","LOC106895582"
"106895583","SH3BGRL"
"106895581","HELZ2"
"106895585","VBP1"
"106895587","ATRX"
"106895588","SLC52A3"
"106895590","AKAP14"
"106895592","ZNF711"
"106895593","GMEB2"
"106895594","POF1B"
"106895595","CXorf56"
"106895597","UBE2A"
"106895598","NXT2"
"106895599","ARHGEF9"
"106895600","ZGPAT"
"106895601","ACSL4"
"106895602","TMEM164"
"106895605","STAG2"
"106895603","LOC106895603"
"106895607","STAG2"
"106895609","FUNDC2"
"106895612","CMC4"
"106895611","SNPH"
"106895613","HTATSF1"
"106895614","VGLL1"
"106895615","HTATSF1"
"106895616","LOC106895616"
"106895617","LAMP2"
"106895618","RBMX"
"106895606","DDX52"
"106895620","BTK"
"106895621","LOC106895621"
"106895622","TAF7"
"106895623","AIPL1"
"106895625","ITM2A"
"106895626","LOC106895626"
"106895627","LOC106895627"
"106895628","PGRMC1"
"106895629","RPS6KA6"
"106895630","ZC3H12B"
"106895631","LAS1L"
"106895632","PAK3"
"106895634","KLHL4"
"106895636","DACH2"
"106895635","SIRPA"
"106895638","NRK"
"106895640","MTM1"
"106895642","rab41"
"106895641","ANGPT4"
"106895643","SEPT6"
"106895644","SIRPA"
"106895646","SMARCA1"
"106895647","PGK1"
"106895648","LOC106895648"
"106895649","BRWD3"
"106895651","NOX1"
"106895652","XKRX"
"106895655","DIAPH2"
"106895656","CUL4B"
"106895654","NSFL1C"
"106895657","PCDH11X"
"106895658","MSN"
"106895659","UPF3B"
"106895660","NDUFA1"
"106895661","SLITRK2"
"106895663","LOC106895663"
"106895662","LIME1"
"106895665","GABRA3"
"106895666","COMMD5"
"106895667","AMMECR1"
"106895668","MTMR1"
"106895669","PLP1"
"106895671","RXFP2"
"106895672","STARD8"
"106895673","FMR1"
"106895670","FAM110A"
"106895674","AMOT"
"106895676","CHMP1B"
"106895677","ATP7A"
"106895679","ARHGEF6"
"106895680","HMGB3"
"106895681","LOC106895681"
"106895678","TNFRSF6B"
"106895682","KLHL13"
"106895683","DCX"
"106895684","FATE1"
"106895686","KIAA2022"
"106895688","PSMF1"
"106895690","TMEM185B"
"106895691","CXorf40B"
"106895692","prps1"
"106895693","C1GALT1C1"
"106895694","MCTS1"
"106895695","MPP1"
"106895696","DKC1"
"106895698","TENM1"
"106895697","LOC106895697"
"106895699","NUP62"
"106895700","NUP62"
"106895701","PLS3"
"106895702","HEPH"
"106895703","APOOL"
"106895705","VMA21"
"106895706","PCDH19"
"106895704","PDYN"
"106895707","F8"
"106895709","GAB3"
"106895710","FRMPD3"
"106895712","CSTF2"
"106895711","RSPO4"
"106895713","TRMT12"
"106895714","MCF2"
"106895715","MAGT1"
"106895716","LOC106895716"
"106895717","FGF13"
"106895719","CHIC1"
"106895720","SOX3"
"106895718","ARFRP1"
"106895724","KIF4A"
"106895725","PDZD11"
"106895727","TRPC5"
"106895728","FAM155B"
"106895729","CXorf57"
"106895726","STMN3"
"106895730","DKC1"
"106895731","UPRT"
"106895732","RLIM"
"106895733","FAM199X"
"106895708","XAF1"
"106895734","YIPF6"
"106895736","SLITRK4"
"106895737","LOC106895737"
"106895738","GABRQ"
"106895735","ZBTB46"
"106895739","XIAP"
"106895740","VSIG4"
"106895741","VSIG4"
"106895742","BRCC3"
"106895743","DRP2"
"106895745","EDA2R"
"106895744","LOC106895744"
"106895747","ZC4H2"
"106895748","MAMLD1"
"106895749","ZDHHC15"
"106895750","SLC25A5"
"106895751","KIAA1210"
"106895753","RNF128"
"106895755","TRMT2B"
"106895752","FKBP1A"
"106895756","TMEM35"
"106895757","CHRDL1"
"106895765","RAB9B"
"106895766","HTR2C"
"106895763","SIRPA"
"106895767","IL13RA1"
"106895768","AHI1"
"106895769","HBS1L"
"106895770","MYB"
"106895771","MAP7"
"106895773","ALDH8A1"
"106895774","BCLAF1"
"106895775","PDE7B"
"106895772","RTEL1"
"106895776","MTFR2"
"106895777","LOC106895777"
"106895780","PRELP"
"106895781","KLHDC8A"
"106895783","LRRN2"
"106895784","SLC45A3"
"106895782","RAD21L1"
"106895786","PM20D1"
"106895787","NUCKS1"
"106895788","NUAK2"
"106895789","DSTYK"
"106895790","NFASC"
"106895792","PPP1R15B"
"106895793","ETNK2"
"106895794","ETNK2"
"106895791","SDCBP2"
"106895795","SOX13"
"106895796","ZBED6"
"106895797","OPTC"
"106895798","SLC26A9"
"106895799","FAM72A"
"106895800","SNRPE"
"106895801","CTSE"
"106895803","RAB7B"
"106895804","LOC106895804"
"106895802","SDCBP2"
"106895805","REN"
"106895806","AVPR1B"
"106895807","LOC106895807"
"106895809","GOLT1A"
"106895810","TMEM81"
"106895812","RHEX"
"106895813","ZC3H11A"
"106895814","MDM4"
"106895816","ATP2B4"
"106895815","ZNF831"
"106895817","ELK4"
"106895818","MFSD4"
"106895821","RBBP5"
"106895822","SRGAP2"
"106895823","CDK18"
"106895824","SLC41A1"
"106895825","CNTN2"
"106895826","TMCC2"
"106895827","PM20D1"
"106895828","PLEKHA6"
"106895829","PIK3C2B"
"106895830","RAB29"
"106895831","KLHL18"
"106895833","KIF9"
"106895834","SETD2"
"106895835","CAMP"
"106895832","NELFCD"
"106895836","NACAD"
"106895837","MYO1G"
"106895838","LOC106895838"
"106895840","TBRG4"
"106895841","CCM2"
"106895842","SLITRK1"
"106895843","SLITRK6"
"106895844","SLITRK5"
"106895845","RNF219"
"106895846","SCEL"
"106895848","TGDS"
"106895849","SLITRK5"
"106895850","LOC106895850"
"106895852","POU4F1"
"106895855","TAGAP"
"106895853","TUBB1"
"106895856","DCT"
"106895862","RBM26"
"106895863","ndfip2"
"106895867","SLAIN1"
"106895868","GPC6"
"106895869","EDNRB"
"106895870","MYCBP2"
"106895847","LYRM9"
"106895872","SLMO2"
"106895873","SPRY2"
"106895874","SLC39A3"
"106895875","CCDC124"
"106895877","EFNA2"
"106895878","CAMK4"
"106895879","NDUFS7"
"106895876","ATP5E"
"106895880","GAMT"
"106895881","DAZAP1"
"106895882","RPS15"
"106895883","PCSK4"
"106895884","ADAMTSL5"
"106895885","PLK5"
"106895886","GADD45B"
"106895888","CARTPT"
"106895889","FCHO1"
"106895890","JAK3"
"106895887","CTSZ"
"106895891","SLC5A5"
"106895892","REEP6"
"106895893","DIRAS1"
"106895894","B3GNT6"
"106895895","GNG7"
"106895897","APC2"
"106895896","EDN3"
"106895898","GZMM"
"106895899","MAP1S"
"106895900","SGTA"
"106895902","PLK5"
"106895903","THOP1"
"106895904","MUM1L1"
"106895901","HCK"
"106895905","HIPK4"
"106895907","EGF"
"106895908","ENPEP"
"106895909","PITX2"
"106895911","LRIT3"
"106895912","ELOVL6"
"106895913","SEC24B"
"106895910","COL20A1"
"106895915","RRH"
"106895916","CASP6"
"106895917","PLA2G12A"
"106895918","CFI"
"106895919","CCDC109B"
"106895921","GAR1"
"106895920","RPS21"
"106895925","SEC24B"
"106895926","C4orf32"
"106895928","SPP2"
"106895932","UGT1A3"
"106895933","LOC106895933"
"106895931","SRXN1"
"106895935","TRPM8"
"106895936","USP40"
"106895937","USP40"
"106895938","SH3BP4"
"106895939","ugt1a1"
"106895940","FOXS1"
"106895942","ARL4C"
"106895944","ECHDC1"
"106895945","ECHDC1"
"106895947","SOGA3"
"106895948","KIAA0408"
"106895949","RNF146"
"106895946","XKR7"
"106895950","LOC106895950"
"106895951","CLDN10"
"106895952","ABCC4"
"106895953","DNAJC3"
"106895954","UGGT2"
"106895955","HS6ST3"
"106895957","ERV3-1"
"106895958","DZIP1"
"106895956","PPDPF"
"106895960","GPR180"
"106895962","SUGCT"
"106895963","STX7"
"106895964","MOXD1"
"106895965","ENPP3"
"106895969","MED23"
"106895966","PCK1"
"106895970","ENPP1"
"106895971","MSH5"
"106895972","AKAP7"
"106895973","EPB41L2"
"106895974","CTGF"
"106895976","SPSB3"
"106895975","TCF15"
"106895977","FAM173A"
"106895978","CCDC78"
"106895979","NME3"
"106895980","NUBP2"
"106895981","IGFALS"
"106895983","GALNT6"
"106895984","KRT4"
"106895982","SRMS"
"106895985","KRT4"
"106895986","LOC106895986"
"106895987","LOC106895987"
"106895988","LOC106895988"
"106895989","LOC106895989"
"106895990","LOC106895990"
"106895991","LOC106895991"
"106895993","KRT82"
"106895994","LOC106895994"
"106895995","BIN2"
"106895996","POU6F1"
"106895997","CSRNP2"
"106895998","LETMD1"
"106895999","KRT5"
"106896000","LOC106896000"
"106896001","DAZAP2"
"106896002","SMAGP"
"106896004","BCDIN3D"
"106896005","AQP5"
"106896003","MYLK2"
"106896006","AQP2"
"106896007","CELA1"
"106896008","LOC106896008"
"106896009","LOC106896009"
"106896010","KRT7"
"106896011","KRT80"
"106896012","TFCP2"
"106896014","KRT5"
"106896013","NRSN2"
"106896016","KRT5"
"106896017","FAIM2"
"106896018","SLC11A2"
"106896021","SLC4A8"
"106896020","LOC106896020"
"106896022","ELP6"
"106896023","MYO1G"
"106896024","PTPN23"
"106896025","CSPG5"
"106896026","LOC106896026"
"106896027","ZNF282"
"106896028","LOC106896028"
"106896029","ZNF212"
"106896030","SSPO"
"106896031","LOC106896031"
"106896033","LOC106896033"
"106896034","LOC106896034"
"106896035","KCNH2"
"106896032","NPBWR2"
"106896036","ZNF425"
"106896037","TIGD3"
"106896038","ZNF777"
"106896039","LOC106896039"
"106896041","LOC106896041"
"106896042","LOC106896042"
"106896043","LRRC61"
"106896044","ZNF775"
"106896046","LOC106896046"
"106896047","LOC106896047"
"106896048","AOC1"
"106896049","MAP4"
"106896050","PSMA7"
"106896051","DHX30"
"106896052","SMARCC1"
"106896053","SCAP"
"106896054","CDC25A"
"106896056","LOC106896056"
"106896057","HSPA9"
"106896058","SIL1"
"106896055","RBBP8NL"
"106896059","MZB1"
"106896060","MZB1"
"106896061","PROB1"
"106896062","ECSCR"
"106896063","FCHSD1"
"106896064","RELL2"
"106896065","SLC23A1"
"106896066","ID1"
"106896070","CTNNA1"
"106896071","LRRTM2"
"106896072","SIL1"
"106896074","MATR3"
"106896076","PCDH1"
"106896077","PCDH12"
"106896078","KIAA0141"
"106896079","ETF1"
"106896080","ETF1"
"106896081","LOC106896081"
"106896082","ARAP3"
"106896084","HDAC3"
"106896085","PAIP2"
"106896083","BHLHE23"
"106896086","STARD10"
"106896087","DNAJC18"
"106896088","ZBTB4"
"106896089","PLXNA4"
"106896090","PLXNA4"
"106896092","MKLN1"
"106896093","PODXL"
"106896091","FOXS1"
"106896094","MKLN1"
"106896095","HS3ST3B1"
"106896096","LOC106896096"
"106896097","TEKT3"
"106896098","TVP23B"
"106896100","TVP23B"
"106896101","FBXW10"
"106896102","PMP22"
"106896103","SLC9A2"
"106896104","POU3F1"
"106896105","HIST1H1B"
"106896107","NCK2"
"106896106","C20orf96"
"106896109","TMEM182"
"106896112","FHL2"
"106896113","C2orf49"
"106896114","TGFBRAP1"
"106896115","MRPS9"
"106896116","MFSD9"
"106896117","SLC9A4"
"106896119","LOC106896119"
"106896121","LOC106896121"
"106896122","PHACTR3"
"106896123","ERCC6"
"106896124","LIPM"
"106896125","ANKRD22"
"106896126","TMEM72"
"106896129","STAMBPL1"
"106896130","ACTA2"
"106896131","CXCL12"
"106896132","LIPA"
"106896133","CH25H"
"106896135","SLC16A12"
"106896136","IFIT5"
"106896139","PANK1"
"106896138","PPP4R1"
"106896140","FAS"
"106896142","CHCHD3"
"106896143","EXOC4"
"106896144","PLEKHA2"
"106896146","LOC106896146"
"106896147","LOC106896147"
"106896148","SFRP1"
"106896149","ADAM32"
"106896150","IKBKB"
"106896151","PLAT"
"106896152","POLB"
"106896154","VDAC3"
"106896153","RAB22A"
"106896155","AP3M2"
"106896157","TM2D2"
"106896158","ANK1"
"106896159","C20orf85"
"106896161","AGPAT6"
"106896162","NKX6-3"
"106896163","GINS4"
"106896164","GOLGA7"
"106896165","FGFR1"
"106896166","WHSC1L1"
"106896168","KAT6A"
"106896169","ZMAT4"
"106896167","DIDO1"
"106896170","TACC1"
"106896171","ADAM9"
"106896172","LETM2"
"106896173","IDO2"
"106896174","C8orf4"
"106896175","ADAM32"
"106896176","BCORL1"
"106896177","NSDHL"
"106896178","LOC106896178"
"106896179","KLF5"
"106896180","ASB12"
"106896181","ERCC6L"
"106896182","ZNF185"
"106896183","LOC106896183"
"106896184","LOC106896184"
"106896185","ARHGAP36"
"106896186","CITED1"
"106896187","SHROOM4"
"106896188","NHSL2"
"106896189","RAB33A"
"106896190","RGCC"
"106896191","tnfsf10l"
"106896192","LOC106896192"
"106896193","LOC106896193"
"106896194","LOC106896194"
"106896195","QRICH2"
"106896196","AMER1"
"106896198","UTP14A"
"106896199","KLF8"
"106896200","PIN4"
"106896197","GID8"
"106896201","LOC106896201"
"106896202","LOC106896202"
"106896203","XPNPEP2"
"106896204","LOC106896204"
"106896205","APLN"
"106896206","POU4F3"
"106896207","GLOD5"
"106896208","GPR119"
"106896209","BMP15"
"106896211","RPS4X"
"106896213","PHKA1"
"106896214","HDAC8"
"106896215","LOC106896215"
"106896216","EDNRB2"
"106896218","VAMP7"
"106896219","POLR1D"
"106896221","C8orf48"
"106896222","LOC106896222"
"106896223","CLIC2"
"106896224","AIFM1"
"106896225","MARS2"
"106896227","RBMX2"
"106896228","ENOX2"
"106896229","TSC22D3"
"106896230","AMER1"
"106896232","CLCN5"
"106896234","MTMR8"
"106896233","APCDD1L"
"106896235","OCRL"
"106896236","TMLHE"
"106896237","SPRY3"
"106896239","LOC106896239"
"106896238","ADRM1"
"106896241","SASH3"
"106896242","ZDHHC9"
"106896243","RRAGA"
"106896244","LOC106896244"
"106896245","LOC106896245"
"106896246","DGKK"
"106896247","CCNB3"
"106896249","SLC25A14"
"106896250","LOC106896250"
"106896248","lama5"
"106896251","FAAH2"
"106896252","MID2"
"106896253","CETN2"
"106896254","LOC106896254"
"106896255","LOC106896255"
"106896257","LOC106896257"
"106896256","SYCP2"
"106896258","LOC106896258"
"106896259","LOC106896259"
"106896015","LOXL2"
"106896260","LOC106896260"
"106896261","LOC106896261"
"106896262","LOC106896262"
"106896265","ATP2A1"
"106896266","LRRC14"
"106896263","CDH26"
"106896267","C8orf82"
"106896268","TONSL"
"106896269","PPP1R16A"
"106896270","GPT"
"106896271","GPT"
"106896272","LOC106896272"
"106896273","RECQL4"
"106896274","LOC106896274"
"106896275","ARHGAP39"
"106896276","LOC106896276"
"106896277","LOC106896277"
"106896278","LOC106896278"
"106896279","GPT"
"106896281","LOC106896281"
"106896282","LOC106896282"
"106896283","LOC106896283"
"106896280","FAM217B"
"106896284","DNAJC13"
"106896285","RNF169"
"106896286","P4HA3"
"106896287","C2CD3"
"106896288","NEU3"
"106896289","XRRA1"
"106896290","PPME1"
"106896291","SPCS2"
"106896292","SPTBN4"
"106896293","LOC106896293"
"106896294","MUC12"
"106896295","LOC106896295"
"106896296","LOC106896296"
"106896298","LOC106896298"
"106896299","LOC106896299"
"106896300","ACHE"
"106896297","PPP1R3D"
"106896301","RNASEK"
"106896303","LOC106896303"
"106896304","SCX"
"106896305","OPLAH"
"106896306","GPAA1"
"106896307","BOP1"
"106896308","hsf1"
"106896309","CSNK2A1"
"106896310","SHARPIN"
"106896311","SMPD5"
"106896313","MROH1"
"106896314","MAF1"
"106896315","hsf1"
"106896316","PEX7"
"106896318","MAP3K5"
"106896319","ZNF503"
"106896320","LOC106896320"
"106896317","EEF1A2"
"106896321","ADK"
"106896322","PLAU"
"106896323","CAMK2G"
"106896324","PDLIM1"
"106896325","NOLC1"
"106896326","PAX2"
"106896328","WNT8B"
"106896329","PKD2L1"
"106896330","CYP2C8"
"106896327","TPD52L2"
"106896331","TLL2"
"106896332","NDUFB8"
"106896333","BLOC1S2"
"106896334","PITX3"
"106896335","MYOZ1"
"106896336","COMTD1"
"106896338","PLAC9"
"106896339","LOC106896339"
"106896340","ZP4"
"106896342","SORBS1"
"106896344","ZMIZ1"
"106896345","PPIF"
"106896347","ANXA7"
"106896349","SEC24C"
"106896350","SYNPO2L"
"106896351","KCNMA1"
"106896352","NDST2"
"106896353","ZSWIM8"
"106896354","ALOX5"
"106896355","MARCH8"
"106896356","VDAC2"
"106896357","GBF1"
"106896358","TMEM150A"
"106896359","VCL"
"106896360","ZCCHC24"
"106896362","USP54"
"106896361","MAPRE1"
"106896363","LOC106896363"
"106896364","FUT11"
"106896365","CHCHD1"
"106896366","KAT6B"
"106896368","SAMD8"
"106896370","DLG5"
"106896371","TM9SF3"
"106896372","FBXL15"
"106896373","CUEDC2"
"106896374","ANXA11"
"106896375","NFKB2"
"106896376","PSD"
"106896377","SEC31B"
"106896379","RPS24"
"106896379","Rps24"
"106896380","DUSP13"
"106896381","LOC106896381"
"106896382","Dusp13"
"106896383","DUPD1"
"106896385","SCD"
"106896386","LOC106896386"
"106896387","HIF1AN"
"106896388","AP3M1"
"106896389","ABCG2"
"106896390","CYP2C8"
"106896393","POLR3A"
"106896394","CYP2C8"
"106896392","DNAJC5"
"106896395","TMEM254"
"106896396","LOC106896396"
"106896397","EIF3F"
"106896398","C10orf11"
"106896400","CYP2C8"
"106896401","HELLS"
"106896402","PIK3AP1"
"106896404","HSDL2"
"106896405","INIP"
"106896403","ZNF512B"
"106896406","LOC106896406"
"106896410","GNG10"
"106896411","LOC106896411"
"106896412","LOC106896412"
"106896414","MUSK"
"106896415","SLC46A2"
"106896416","CORO2A"
"106896413","ARFGAP1"
"106896417","TMEM215"
"106896420","AKAP2"
"106896421","PLAA"
"106896422","CAAP1"
"106896423","KIAA0368"
"106896424","KIAA1958"
"106896425","PTBP3"
"106896426","LPAR1"
"106896427","SVEP1"
"106896428","SMC2"
"106896429","PTGR1"
"106896430","DNAJC25"
"106896432","UGCG"
"106896433","TEK"
"106896435","TXN"
"106896436","TOPORS"
"106896437","C9orf84"
"106896438","ELAVL2"
"106896439","IFT74"
"106896440","LOC106896440"
"106896442","OR6F1"
"106896443","LOC106896443"
"106896449","LOC106896449"
"106896450","LOC106896450"
"106896451","ACE"
"106896452","ASIC2"
"106896453","CRHR1"
"106896454","ASB16"
"106896455","ATXN7L3"
"106896456","ubtf"
"106896458","KANSL1"
"106896459","MRC2"
"106896460","EFCAB3"
"106896457","YTHDF1"
"106896461","LOC106896461"
"106896462","PSMC5"
"106896463","FTSJ3"
"106896464","agpat2"
"106896465","RDM1"
"106896466","LOC106896466"
"106896467","ARHGAP27"
"106896468","SMARCD2"
"106896469","TMUB2"
"106896470","RPRML"
"106896473","CYB561"
"106896474","LOC106896474"
"106896471","HM13"
"106896475","LOC106896475"
"106896476","CD79B"
"106896477","DDX42"
"106896478","CDC27"
"106896479","MYL4"
"106896480","LOC106896480"
"106896482","TANC2"
"106896484","SLC4A1"
"106896483","CSNK2A1"
"106896485","RUNDC3A"
"106896486","STRADA"
"106896487","RNF113A"
"106896489","GH1"
"106896490","DCAF7"
"106896491","MAP3K3"
"106896492","TLK2"
"106896494","LOC106896494"
"106896495","SCN4A"
"106896496","CCDC47"
"106896497","LIMD2"
"106896498","KCNH6"
"106896499","METTL2A"
"106896500","ITGB3"
"106896501","PLEKHM1"
"106896502","SLC25A39"
"106896504","C17orf70"
"106896505","C17orf80"
"106896503","CABLES2"
"106896506","SLC39A11"
"106896507","FAM104A"
"106896508","CPSF4L"
"106896509","SDK2"
"106896510","LOC106896510"
"106896511","RPL38"
"106896512","TTYH2"
"106896513","GPR142"
"106896514","CCDC137"
"106896515","TSPAN10"
"106896516","NPLOC4"
"106896517","FSCN2"
"106896518","CDC42EP4"
"106896519","SSTR2"
"106896520","BTBD17"
"106896521","GPRC5C"
"106896493","NF1"
"106896522","CCDC137"
"106896523","PDE6G"
"106896524","COG1"
"106896526","DNAI2"
"106896525","PRPF6"
"106896527","SWS2"
"106896528","FLNB"
"106896529","CLPB"
"106896530","LOC106896530"
