Sample_ID,Filename,Species,Dev_stage,Sex,Age,Phenotype,Collected_by,Collection_date,Biomaterial_provider,Geographic_location,Ecotype,Body_mass,Testes_mass,Bird_ID,Gonadosomatic_index,Tissue,Tissue_complete,Sample_Type,Concentration,Volume,Flow_cell,Seq_provider,Type,Lib_prep,Lib_kit,Seq_prep,Seq_kit,Lib_size,RIN
s1323_I_TNA_03,s1323_I_TNA_03_R1.gz,Calidris pugnax,Adult,Male,4,Independent,Jasmine L. Loveland,6/9/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.58,2.53,1323,1.5,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,90,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),61018082,7.6
s1323_I_VTA_03,s1323_I_VTA_03_R1.gz,Calidris pugnax,Adult,Male,4,Independent,Jasmine L. Loveland,6/9/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.58,2.53,1323,1.5,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,94,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),54176776,8.1
s1323_I_VTA_03,s1323_I_VTA_03_R2.gz,Calidris pugnax,Adult,Male,4,Independent,Jasmine L. Loveland,6/9/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.58,2.53,1323,1.5,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,94,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),54176776,8.1
s1324_S_BLO_01,s1324_S_BLO_01_R2.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Blo,Blood,Total RNA,147.1,25,HN35WDSX8,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),55202676,5.5
s1324_S_BLO_01,s1324_S_BLO_01_R1.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Blo,Blood,Total RNA,147.1,25,HN35WDSX7,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),55202676,5.5
s1324_S_HYP_02,s1324_S_HYP_02_R1.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Hyp,Hypothalamus,Total RNA,116,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),55022805,8.2
s1324_S_HYP_02,s1324_S_HYP_02_R2.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Hyp,Hypothalamus,Total RNA,116,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),55022805,8.2
s1324_S_LS_02,s1324_S_LS_02_R1.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,LS,Lateral septum,Total RNA,109,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),61747076,7.9
s1324_S_LS_02,s1324_S_LS_02_R2.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,LS,Lateral septum,Total RNA,109,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),61747076,7.9
s1324_S_NC_02,s1324_S_NC_02_R1.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,NC,Caudal nidopallium,Total RNA,92,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),38945588,8.2
s1324_S_NC_02,s1324_S_NC_02_R2.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,NC,Caudal nidopallium,Total RNA,92,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),38945588,8.2
s1324_S_PIT_01,s1324_S_PIT_01_R1.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Pit,Pituitary gland,Total RNA,4.3,20,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),48467457,NA
s1324_S_PIT_01,s1324_S_PIT_01_R2.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Pit,Pituitary gland,Total RNA,4.3,20,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),48467457,NA
s1324_S_POA_02,s1324_S_POA_02_R1.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,POM,Medial preoptic area,Total RNA,95,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),52242300,8.1
s1324_S_POA_02,s1324_S_POA_02_R2.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,POM,Medial preoptic area,Total RNA,95,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),52242300,8.1
s1324_S_RAP_03,s1324_S_RAP_03_R1.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Rap,Raphe,Total RNA,84,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),70424676,8.3
s1324_S_RAP_03,s1324_S_RAP_03_R2.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,Rap,Raphe,Total RNA,84,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),70424676,8.3
s1324_S_TNA_03,s1324_S_TNA_03_R2.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,116,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),59333400,7.8
s1324_S_TNA_03,s1324_S_TNA_03_R1.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,116,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),59333400,7.8
s1324_S_VTA_03,s1324_S_VTA_03_R1.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,63,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),42258797,8.2
s1324_S_VTA_03,s1324_S_VTA_03_R2.gz,Calidris pugnax,Adult,Male,4,Satellite,Jasmine L. Loveland,6/8/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,175.34,3.48,1324,1.98,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,63,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),42258797,8.2
s1328_I_GON_01,s1328_I_GON_01_R1.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Gon,Male gonads (testes),Total RNA,55.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),51239633,9
s1328_I_GON_01,s1328_I_GON_01_R2.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Gon,Male gonads (testes),Total RNA,55.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),51239633,9
s1328_I_HYP_02,s1328_I_HYP_02_R1.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Hyp,Hypothalamus,Total RNA,91,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),65323322,7.4
s1328_I_HYP_02,s1328_I_HYP_02_R2.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Hyp,Hypothalamus,Total RNA,91,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),65323322,7.4
s1328_I_LIV_01,s1328_I_LIV_01_R1.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Liv,Liver,Total RNA,61.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),49179698,NA
s1328_I_LIV_01,s1328_I_LIV_01_R2.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Liv,Liver,Total RNA,61.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),49179698,NA
s1328_I_LS_02,s1328_I_LS_02_R1.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,LS,Lateral septum,Total RNA,82,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),51187497,5.8
s1328_I_LS_02,s1328_I_LS_02_R2.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,LS,Lateral septum,Total RNA,82,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),51187497,5.8
s1328_I_NC_02,s1328_I_NC_02_R1.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,NC,Caudal nidopallium,Total RNA,122,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),39510704,7.3
s1328_I_NC_02,s1328_I_NC_02_R2.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,NC,Caudal nidopallium,Total RNA,122,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),39510704,7.3
s1328_I_PIT_01,s1328_I_PIT_01_R1.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Pit,Pituitary gland,Total RNA,54.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),44012031,NA
s1328_I_PIT_01,s1328_I_PIT_01_R2.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Pit,Pituitary gland,Total RNA,54.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),44012031,NA
s1328_I_POA_02,s1328_I_POA_02_R1.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,POM,Medial preoptic area,Total RNA,105,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),53122717,7.1
s1328_I_POA_02,s1328_I_POA_02_R2.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,POM,Medial preoptic area,Total RNA,105,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),53122717,7.1
s1328_I_RAP_03,s1328_I_RAP_03_R1.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Rap,Raphe,Total RNA,35,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),60443723,7.3
s1328_I_RAP_03,s1328_I_RAP_03_R2.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,Rap,Raphe,Total RNA,35,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),60443723,7.3
s1328_I_TNA_03,s1328_I_TNA_03_R1.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,109,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),42937808,7
s1328_I_TNA_03,s1328_I_TNA_03_R2.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,109,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),42937808,7
s1328_I_VTA_03,s1328_I_VTA_03_R1.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,107,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),46645139,7.5
s1328_I_VTA_03,s1328_I_VTA_03_R2.gz,Calidris pugnax,Adult,Male,5,Independent,Jasmine L. Loveland,6/10/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,187.13,3.3,1328,1.76,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,107,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),46645139,7.5
s1330_I_ADR_01,s1330_I_ADR_01_R2.gz,Calidris pugnax,Adult,Male,3,Independent,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Adr,Adrenal glands,Total RNA,51,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),80035514,NA
s1330_I_ADR_01,s1330_I_ADR_01_R1.gz,Calidris pugnax,Adult,Male,3,Independent,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Adr,Adrenal glands,Total RNA,51,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),80035514,NA
s1330_I_BLO_01,s1330_I_BLO_01_R1.gz,Calidris pugnax,Adult,Male,3,Independent,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Blo,Blood,Total RNA,174.7,25,HN35WDSX9,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),68688238,6.4
s1330_I_BLO_01,s1330_I_BLO_01_R2.gz,Calidris pugnax,Adult,Male,3,Independent,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Blo,Blood,Total RNA,174.7,25,HN35WDSX10,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),68688238,6.4
s1330_I_GON_01,s1330_I_GON_01_R1.gz,Calidris pugnax,Adult,Male,3,Independent,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Gon,Male gonads (testes),Total RNA,60,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),58814690,NA
s1330_I_GON_01,s1330_I_GON_01_R2.gz,Calidris pugnax,Adult,Male,3,Independent,Jasmine L. Loveland,6/13/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,179.12,2.5,1330,1.4,Gon,Male gonads (testes),Total RNA,60,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),58814690,NA
