Entrez_ID,Gene_Symbol,Gene_Description,Synonyms,Gene_type,Scientific_name,Common_name,Tax_ID,Transcripts,Genomic_coordinates,Orientation,Proteins,Ensembl_Gene_ID
106894121,ACER2,alkaline ceramidase 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014952623.1,NW_015090967.1: 2102613-2114467,plus,XP_014808109.1,ENSCPUG00000006357
106890962,ACER3,alkaline ceramidase 3,,protein-coding,Calidris pugnax,ruff,198806,XM_014947107.1,NW_015090884.1: 1013792-1083633,minus,XP_014802593.1,ENSCPUG00000003693
106899958,ACKR1,atypical chemokine receptor 1 (Duffy blood group),,protein-coding,Calidris pugnax,ruff,198806,XM_014961902.1,NW_015091650.1: 142922-144996,minus,XP_014817388.1,ENSCPUG00000008439
106889639,ACKR2,atypical chemokine receptor 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014944858.1,NW_015090864.1: 2050030-2055618,minus,XP_014800344.1,
106900032,ACKR3,atypical chemokine receptor 3,,protein-coding,Calidris pugnax,ruff,198806,XM_014961990.1,NW_015091719.1: 255837-257093,minus,XP_014817476.1,ENSCPUG00000015851
106896741,ACKR4,atypical chemokine receptor 4,,protein-coding,Calidris pugnax,ruff,198806,XM_014956943.1,NW_015091067.1: 35168-40038,plus,XP_014812429.1,
106898081,ACLY,ATP citrate lyase,,protein-coding,Calidris pugnax,ruff,198806,"XM_014959162.1,XM_014959163.1,XM_014959165.1",NW_015091149.1: 777445-804337,plus,"XP_014814648.1,XP_014814649.1,XP_014814651.1",ENSCPUG00000014623
106887578,ACMSD,aminocarboxymuconate semialdehyde decarboxylase,,protein-coding,Calidris pugnax,ruff,198806,"XM_014941190.1,XM_014941191.1,XM_014941193.1,XM_014941194.1,XM_014941195.1,XM_014941196.1",NW_015090831.1: 5858275-5908207,minus,"XP_014796676.1,XP_014796677.1,XP_014796679.1,XP_014796680.1,XP_014796681.1,XP_014796682.1",ENSCPUG00000009642
106898136,ACO1,aconitase 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014959226.1,XM_014959227.1",NW_015091151.1: 678664-714231,plus,"XP_014814712.1,XP_014814713.1",ENSCPUG00000001304
106901203,ACO2,aconitase 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014963624.1,NW_015094506.1: 5320800-5342850,plus,XP_014819110.1,ENSCPUG00000015593
106902393,ACOD1,aconitate decarboxylase 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014965809.1,XM_014965810.1",NW_015094510.1: 8896-22490,minus,"XP_014821295.1,XP_014821296.1",ENSCPUG00000010418
106886178,ACOT11,acyl-CoA thioesterase 11,,protein-coding,Calidris pugnax,ruff,198806,XM_014938907.1,NW_015090812.1: 3674820-3693034,minus,XP_014794393.1,ENSCPUG00000011640
106898918,ACOT12,acyl-CoA thioesterase 12,,protein-coding,Calidris pugnax,ruff,198806,"XM_014960505.1,XM_014960506.1,XM_014960507.1,XM_014960508.1,XM_014960509.1",NW_015091265.1: 668148-721122,minus,"XP_014815991.1,XP_014815992.1,XP_014815993.1,XP_014815994.1,XP_014815995.1",ENSCPUG00000013374
106885973,ACOT13,acyl-CoA thioesterase 13,,protein-coding,Calidris pugnax,ruff,198806,XM_014938506.1,NW_015090810.1: 9936271-9942754,minus,XP_014793992.1,
106893854,ACOT7,acyl-CoA thioesterase 7,,protein-coding,Calidris pugnax,ruff,198806,"XM_014952105.1,XM_014952106.1,XM_014952107.1,XM_014952108.1",NW_015090955.1: 104477-111267,minus,"XP_014807591.1,XP_014807592.1,XP_014807593.1,XP_014807594.1",ENSCPUG00000018596
106889020,ACOT8,acyl-CoA thioesterase 8,,protein-coding,Calidris pugnax,ruff,198806,XM_014943663.1,NW_015090855.1: 5356470-5359124,plus,XP_014799149.1,ENSCPUG00000005809
106898809,ACOT9,acyl-CoA thioesterase 9,,protein-coding,Calidris pugnax,ruff,198806,"XM_014960272.1,XM_014960273.1,XM_014960274.1,XM_014960275.1,XM_014960276.1,XM_014960277.1,XM_014960278.1,XM_014960279.1",NW_015091257.1: 16611587-16634985,minus,"XP_014815758.1,XP_014815759.1,XP_014815760.1,XP_014815761.1,XP_014815762.1,XP_014815763.1,XP_014815764.1,XP_014815765.1",ENSCPUG00000013331
106893905,ACOX1,acyl-CoA oxidase 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014952219.1,XM_014952229.1,XM_014952238.1",NW_015090778.1: 5554097-5574886,minus,"XP_014807705.1,XP_014807715.1,XP_014807724.1",ENSCPUG00000003348
106890735,ACOX2,acyl-CoA oxidase 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014946703.1,XM_014946705.1",NW_015090880.1: 10636345-10655677,plus,"XP_014802189.1,XP_014802191.1",ENSCPUG00000019670
106884540,ACOX3,"acyl-CoA oxidase 3, pristanoyl",,protein-coding,Calidris pugnax,ruff,198806,"XM_014935991.1,XM_014935992.1,XM_014935993.1",NW_015090793.1: 4103521-4139773,minus,"XP_014791477.1,XP_014791478.1,XP_014791479.1",ENSCPUG00000003169
106892057,ACP1,acid phosphatase 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014948933.1,XM_014948935.1",NW_015090902.1: 4939652-4958267,plus,"XP_014804419.1,XP_014804421.1",ENSCPUG00000009349
106892815,ACP2,"acid phosphatase 2, lysosomal",,protein-coding,Calidris pugnax,ruff,198806,XM_014950336.1,NW_015090921.1: 2127535-2136429,plus,XP_014805822.1,ENSCPUG00000013488
106885446,ACP3,acid phosphatase 3,ACPP,protein-coding,Calidris pugnax,ruff,198806,"XM_014937661.1,XM_014937662.1",NW_015090803.1: 51329-74207,minus,"XP_014793147.1,XP_014793148.1",ENSCPUG00000009646
106899499,ACP5,"acid phosphatase 5, tartrate resistant",,protein-coding,Calidris pugnax,ruff,198806,XM_014961367.1,NW_015091374.1: 29500-32594,minus,XP_014816853.1,
106890971,ACP6,"acid phosphatase 6, lysophosphatidic",,protein-coding,Calidris pugnax,ruff,198806,"XM_014947116.1,XM_014947117.1",NW_015090885.1: 5837414-5845776,plus,"XP_014802602.1,XP_014802603.1",ENSCPUG00000003965
106900005,ACR,acrosin,,protein-coding,Calidris pugnax,ruff,198806,XM_014961960.1,NW_015091670.1: 1324067-1328396,minus,XP_014817446.1,ENSCPUG00000013316
106896823,ACRBP,acrosin binding protein,,protein-coding,Calidris pugnax,ruff,198806,XM_014957079.1,NW_015091072.1: 540909-558518,plus,XP_014812565.1,
106889465,ACSBG1,acyl-CoA synthetase bubblegum family member 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014944490.1,NW_015090862.1: 1572150-1617133,plus,XP_014799976.1,ENSCPUG00000000140
106899741,ACSBG2,acyl-CoA synthetase bubblegum family member 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014961638.1,XM_014961639.1",NW_015091459.1: 111571-130307,plus,"XP_014817124.1,XP_014817125.1",ENSCPUG00000004891
106894338,ACSF2,acyl-CoA synthetase family member 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014952954.1,XM_014952961.1",NW_015090778.1: 4382857-4415618,minus,"XP_014808440.1,XP_014808447.1",ENSCPUG00000002145
106888364,ACSF3,acyl-CoA synthetase family member 3,,protein-coding,Calidris pugnax,ruff,198806,XM_014942545.1,NW_015090842.1: 9773330-9839589,plus,XP_014798031.1,
106890046,ACSL1,acyl-CoA synthetase long chain family member 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014945612.1,XM_014945613.1,XM_014945614.1",NW_015090868.1: 6730117-6770785,plus,"XP_014801098.1,XP_014801099.1,XP_014801100.1",ENSCPUG00000015371
106899020,ACSL3,acyl-CoA synthetase long chain family member 3,,protein-coding,Calidris pugnax,ruff,198806,"XM_014960647.1,XM_014960648.1",NW_015091280.1: 1545875-1591351,minus,"XP_014816133.1,XP_014816134.1",ENSCPUG00000014217
106895601,ACSL4,acyl-CoA synthetase long chain family member 4,,protein-coding,Calidris pugnax,ruff,198806,"XM_014955089.1,XM_014955090.1,XM_014955091.1,XM_014955092.1,XM_014955093.1,XM_014955094.1,XM_014955095.1,XM_014955096.1,XM_014955097.1",NW_015090995.1: 11840203-11903147,minus,"XP_014810575.1,XP_014810576.1,XP_014810577.1,XP_014810578.1,XP_014810579.1,XP_014810580.1,XP_014810581.1,XP_014810582.1,XP_014810583.1",ENSCPUG00000002467
106897398,ACSL5,acyl-CoA synthetase long chain family member 5,,protein-coding,Calidris pugnax,ruff,198806,XM_014958005.1,NW_015090781.1: 7411347-7432546,plus,XP_014813491.1,ENSCPUG00000003247
106900345,ACSS1,acyl-CoA synthetase short chain family member 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014962371.1,NW_015092359.1: 3745329-3809738,minus,XP_014817857.1,ENSCPUG00000002894
106887641,ACSS2,acyl-CoA synthetase short chain family member 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014941283.1,XM_014941284.1",NW_015090832.1: 3320745-3360657,plus,"XP_014796769.1,XP_014796770.1",ENSCPUG00000009797
106900923,ACSS3,acyl-CoA synthetase short chain family member 3,,protein-coding,Calidris pugnax,ruff,198806,XM_014963222.1,NW_015094506.1: 15886153-15978411,minus,XP_014818708.1,ENSCPUG00000003174
106893228,ACTA1,"actin alpha 1, skeletal muscle",,protein-coding,Calidris pugnax,ruff,198806,XM_014951030.1,NW_015090922.1: 26994373-26996754,minus,XP_014806516.1,ENSCPUG00000011918
106896130,ACTA2,"actin alpha 2, smooth muscle",,protein-coding,Calidris pugnax,ruff,198806,XM_014955859.1,NW_015091025.1: 207690-217945,plus,XP_014811345.1,ENSCPUG00000007304
106884707,ACTB,actin beta,,protein-coding,Calidris pugnax,ruff,198806,XM_014936234.1,NW_015090794.1: 97095-100429,minus,XP_014791720.1,ENSCPUG00000010539
106887951,ACTC1,actin alpha cardiac muscle 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014941774.1,NW_015090839.1: 11975382-11980608,minus,XP_014797260.1,
106893469,ACTG1,actin gamma 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014951481.1,NW_015090778.1: 8150-11290,plus,XP_014806967.1,
106889955,ACTG2,"actin gamma 2, smooth muscle",,protein-coding,Calidris pugnax,ruff,198806,"XM_014945477.1,XM_014945478.1",NW_015090867.1: 403968-407329,minus,"XP_014800963.1,XP_014800964.1",ENSCPUG00000005233
106886162,ACTL6A,actin like 6A,,protein-coding,Calidris pugnax,ruff,198806,XM_014938871.1,NW_015090811.1: 5310765-5321130,plus,XP_014794357.1,ENSCPUG00000011215
106898126,ACTL7B,actin like 7B,,protein-coding,Calidris pugnax,ruff,198806,XM_014959216.1,NW_015091151.1: 145101-146204,minus,XP_014814702.1,
106887981,ACTN1,actinin alpha 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014941855.1,XM_014941856.1,XM_014941857.1,XM_014941858.1,XM_014941860.1,XM_014941861.1,XM_014941862.1",NW_015090839.1: 16366471-16413166,minus,"XP_014797341.1,XP_014797342.1,XP_014797343.1,XP_014797344.1,XP_014797346.1,XP_014797347.1,XP_014797348.1",ENSCPUG00000007631
106893116,ACTN2,actinin alpha 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014950789.1,XM_014950791.1",NW_015090922.1: 24316135-24384546,minus,"XP_014806275.1,XP_014806277.1",ENSCPUG00000010705
106890943,ACTR10,actin related protein 10,,protein-coding,Calidris pugnax,ruff,198806,XM_014947084.1,NW_015090883.1: 1594659-1607011,plus,XP_014802570.1,ENSCPUG00000001741
106897822,ACTR1A,actin related protein 1A,,protein-coding,Calidris pugnax,ruff,198806,XM_014958705.1,NW_015090781.1: 3266939-3286568,minus,XP_014814191.1,ENSCPUG00000000036
106901706,ACTR2,actin related protein 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014964604.1,XM_014964606.1",NW_015094507.1: 1577394-1603060,minus,"XP_014820090.1,XP_014820092.1",ENSCPUG00000002861
106887574,ACTR3,actin related protein 3,,protein-coding,Calidris pugnax,ruff,198806,XM_014941186.1,NW_015090831.1: 6873973-6905075,plus,XP_014796672.1,ENSCPUG00000009666
106889756,ACTR3B,actin related protein 3B,,protein-coding,Calidris pugnax,ruff,198806,XM_014945142.1,NW_015090864.1: 6562421-6587949,plus,XP_014800628.1,ENSCPUG00000019197
106887596,ACTR5,actin related protein 5,,protein-coding,Calidris pugnax,ruff,198806,XM_014941223.1,NW_015090832.1: 1988094-1998814,minus,XP_014796709.1,ENSCPUG00000009766
106901473,ACTR6,actin related protein 6,,protein-coding,Calidris pugnax,ruff,198806,XM_014964262.1,NW_015094506.1: 8096598-8106034,minus,XP_014819748.1,ENSCPUG00000002446
106888793,ACTR8,actin related protein 8,,protein-coding,Calidris pugnax,ruff,198806,XM_014943273.1,NW_015090851.1: 366229-375336,minus,XP_014798759.1,ENSCPUG00000016482
106902762,ACVR1,activin A receptor type 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014966546.1,NW_015090787.1: 543951-567945,plus,XP_014822032.1,ENSCPUG00000000241
106891153,ACVR1B,activin A receptor type 1B,,protein-coding,Calidris pugnax,ruff,198806,"XM_014947473.1,XM_014947475.1",NW_015090886.1: 866057-889047,plus,"XP_014802959.1,XP_014802961.1",
106902742,ACVR1C,activin A receptor type 1C,,protein-coding,Calidris pugnax,ruff,198806,"XM_014966507.1,XM_014966508.1",NW_015090787.1: 595861-620626,plus,"XP_014821993.1,XP_014821994.1",ENSCPUG00000000284
106887566,ACVR2A,activin A receptor type 2A,,protein-coding,Calidris pugnax,ruff,198806,"XM_014941173.1,XM_014941174.1",NW_015090831.1: 472342-547848,minus,"XP_014796659.1,XP_014796660.1",ENSCPUG00000007940
106889668,ACVR2B,activin A receptor type 2B,,protein-coding,Calidris pugnax,ruff,198806,XM_014944893.1,NW_015090864.1: 5296074-5417735,minus,XP_014800379.1,ENSCPUG00000019178
106891166,ACVRL1,activin A receptor like type 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014947498.1,NW_015090886.1: 852991-863564,plus,XP_014802984.1,ENSCPUG00000005553
106898304,ACY1,aminoacylase 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014959469.1,XM_014959470.1,XM_014959471.1",NW_015091179.1: 441922-448596,plus,"XP_014814955.1,XP_014814956.1,XP_014814957.1",
106887896,ACYP1,acylphosphatase 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014941662.1,NW_015090839.1: 5371499-5373110,plus,XP_014797148.1,
106900450,ACYP2,acylphosphatase 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014962530.1,NW_015092359.1: 6529969-6573296,plus,XP_014818016.1,
106888988,ADA,adenosine deaminase,,protein-coding,Calidris pugnax,ruff,198806,XM_014943626.1,NW_015090855.1: 155526-177542,plus,XP_014799112.1,ENSCPUG00000002888
106885375,ADA2,adenosine deaminase 2,CECR1,protein-coding,Calidris pugnax,ruff,198806,XM_014937529.1,NW_015090800.1: 4228348-4250869,plus,XP_014793015.1,ENSCPUG00000019554
106892580,ADAD1,adenosine deaminase domain containing 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014949854.1,NW_015090920.1: 13763664-13775712,minus,XP_014805340.1,ENSCPUG00000012426
106889568,ADAL,adenosine deaminase like,,protein-coding,Calidris pugnax,ruff,198806,"XM_014944723.1,XM_014944724.1",NW_015090862.1: 4490187-4500141,plus,"XP_014800209.1,XP_014800210.1",ENSCPUG00000015824
106889468,ADAM10,ADAM metallopeptidase domain 10,,protein-coding,Calidris pugnax,ruff,198806,XM_014944505.1,NW_015090862.1: 5326520-5374128,plus,XP_014799991.1,ENSCPUG00000016143
106888433,ADAM11,ADAM metallopeptidase domain 11,,protein-coding,Calidris pugnax,ruff,198806,XM_014942671.1,NW_015090845.1: 267629-276871,minus,XP_014798157.1,
106889787,ADAM12,ADAM metallopeptidase domain 12,,protein-coding,Calidris pugnax,ruff,198806,XM_014945202.1,NW_015090865.1: 4752788-4945158,minus,XP_014800688.1,ENSCPUG00000019526
106899496,ADAM15,ADAM metallopeptidase domain 15,,protein-coding,Calidris pugnax,ruff,198806,XM_014961364.1,NW_015091373.1: 398358-404874,minus,XP_014816850.1,ENSCPUG00000017956
106896684,ADAM17,ADAM metallopeptidase domain 17,,protein-coding,Calidris pugnax,ruff,198806,XM_014956827.1,NW_015091064.1: 4104657-4139076,minus,XP_014812313.1,ENSCPUG00000003565
106891568,ADAM19,ADAM metallopeptidase domain 19,,protein-coding,Calidris pugnax,ruff,198806,XM_014948213.1,NW_015090893.1: 10365055-10399605,plus,XP_014803699.1,ENSCPUG00000000837
106894332,ADAM22,ADAM metallopeptidase domain 22,,protein-coding,Calidris pugnax,ruff,198806,XM_014952947.1,NW_015090976.1: 688291-829401,plus,XP_014808433.1,ENSCPUG00000019756
106895224,ADAM23,ADAM metallopeptidase domain 23,,protein-coding,Calidris pugnax,ruff,198806,XM_014954470.1,NW_015090990.1: 14590570-14669641,plus,XP_014809956.1,
106888731,ADAM28,ADAM metallopeptidase domain 28,,protein-coding,Calidris pugnax,ruff,198806,XM_014943158.1,NW_015090849.1: 2035813-2068691,minus,XP_014798644.1,ENSCPUG00000016467
106902888,ADAM33,ADAM metallopeptidase domain 33,,protein-coding,Calidris pugnax,ruff,198806,XM_014966717.1,NW_015090793.1: 13599579-13632988,minus,XP_014822203.1,ENSCPUG00000010468
106902820,ADAM8,ADAM metallopeptidase domain 8,,protein-coding,Calidris pugnax,ruff,198806,"XM_014966625.1,XM_014966627.1",NW_015090792.1: 1796489-1812573,plus,"XP_014822111.1,XP_014822113.1",ENSCPUG00000002266
106885754,ADAMTS1,ADAM metallopeptidase with thrombospondin type 1 motif 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014938202.1,NW_015090805.1: 10488652-10497244,plus,XP_014793688.1,ENSCPUG00000012742
106899743,ADAMTS10,ADAM metallopeptidase with thrombospondin type 1 motif 10,,protein-coding,Calidris pugnax,ruff,198806,XM_014961642.1,NW_015091459.1: 305041-381535,minus,XP_014817128.1,
106894945,ADAMTS12,ADAM metallopeptidase with thrombospondin type 1 motif 12,,protein-coding,Calidris pugnax,ruff,198806,"XM_014953998.1,XM_014953999.1",NW_015090986.1: 1191123-1369990,minus,"XP_014809484.1,XP_014809485.1",ENSCPUG00000018454
106888656,ADAMTS13,ADAM metallopeptidase with thrombospondin type 1 motif 13,,protein-coding,Calidris pugnax,ruff,198806,"XM_014943046.1,XM_014943047.1,XM_014943048.1",NW_015090846.1: 2402267-2422578,plus,"XP_014798532.1,XP_014798533.1,XP_014798534.1",ENSCPUG00000013882
106887017,ADAMTS14,ADAM metallopeptidase with thrombospondin type 1 motif 14,,protein-coding,Calidris pugnax,ruff,198806,XM_014940356.1,NW_015090828.1: 9625150-9696914,minus,XP_014795842.1,
106893654,ADAMTS15,ADAM metallopeptidase with thrombospondin type 1 motif 15,,protein-coding,Calidris pugnax,ruff,198806,XM_014951819.1,NW_015090939.1: 451416-471512,minus,XP_014807305.1,
106890339,ADAMTS17,ADAM metallopeptidase with thrombospondin type 1 motif 17,,protein-coding,Calidris pugnax,ruff,198806,XM_014946094.1,NW_015090873.1: 1656378-1847236,plus,XP_014801580.1,ENSCPUG00000000022
106888373,ADAMTS18,ADAM metallopeptidase with thrombospondin type 1 motif 18,,protein-coding,Calidris pugnax,ruff,198806,"XM_014942565.1,XM_014942566.1,XM_014942567.1,XM_014942568.1",NW_015090842.1: 3990994-4176413,minus,"XP_014798051.1,XP_014798052.1,XP_014798053.1,XP_014798054.1",ENSCPUG00000008546
106895403,ADAMTS19,ADAM metallopeptidase with thrombospondin type 1 motif 19,,protein-coding,Calidris pugnax,ruff,198806,"XM_014954816.1,XM_014954817.1,XM_014954818.1",NW_015090992.1: 72995-217443,minus,"XP_014810302.1,XP_014810303.1,XP_014810304.1",ENSCPUG00000014764
106891581,ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014948231.1,NW_015090893.1: 13433888-13623329,plus,XP_014803717.1,ENSCPUG00000003538
106901451,ADAMTS20,ADAM metallopeptidase with thrombospondin type 1 motif 20,,protein-coding,Calidris pugnax,ruff,198806,XM_014964226.1,NW_015094506.1: 27006259-27094220,plus,XP_014819712.1,ENSCPUG00000007816
106885828,ADAMTS3,ADAM metallopeptidase with thrombospondin type 1 motif 3,,protein-coding,Calidris pugnax,ruff,198806,XM_014938333.1,NW_015090808.1: 600789-723403,minus,XP_014793819.1,ENSCPUG00000000607
106899966,ADAMTS4,ADAM metallopeptidase with thrombospondin type 1 motif 4,,protein-coding,Calidris pugnax,ruff,198806,XM_014961908.1,NW_015091650.1: 51537-55060,plus,XP_014817394.1,ENSCPUG00000008393
106885649,ADAMTS5,ADAM metallopeptidase with thrombospondin type 1 motif 5,,protein-coding,Calidris pugnax,ruff,198806,XM_014938004.1,NW_015090805.1: 10414338-10458080,plus,XP_014793490.1,ENSCPUG00000012737
106901988,ADAMTS6,ADAM metallopeptidase with thrombospondin type 1 motif 6,,protein-coding,Calidris pugnax,ruff,198806,"XM_014965132.1,XM_014965133.1",NW_015094508.1: 7213841-7374458,plus,"XP_014820618.1,XP_014820619.1",ENSCPUG00000014907
106894164,ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7,,protein-coding,Calidris pugnax,ruff,198806,XM_014952687.1,NW_015090969.1: 1850811-1896238,plus,XP_014808173.1,ENSCPUG00000006796
106893655,ADAMTS8,ADAM metallopeptidase with thrombospondin type 1 motif 8,,protein-coding,Calidris pugnax,ruff,198806,XM_014951820.1,NW_015090939.1: 492948-533392,plus,XP_014807306.1,
106890773,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9,,protein-coding,Calidris pugnax,ruff,198806,"XM_014946783.1,XM_014946784.1,XM_014946785.1,XM_014946786.1,XR_001412577.1,XR_001412578.1",NW_015090880.1: 8212856-8300716,plus,"XP_014802269.1,XP_014802270.1,XP_014802271.1,XP_014802272.1",ENSCPUG00000019598
106894099,ADAMTSL1,ADAMTS like 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014952589.1,XM_014952590.1",NW_015090967.1: 1678407-1887228,plus,"XP_014808075.1,XP_014808076.1",ENSCPUG00000006328
